raw data,heart rate
-0.00457609,
-0.00197653,
0.00369416,
0.00207974,
0.00191949,
0.00402314,
0.000461702,
-0.000349329,
0.000619531,
0.00175041,
0.00110175,
0.00579427,
0.0122681,
0.00919557,
0.00385922,
-0.00730088,
-0.0034088,
0.00145682,
-0.00128055,
-0.00385287,
-0.00803988,
-0.00494067,
-0.00733912,
-0.00876163,
-0.00791304,
0.00248945,
0.0112804,
0.015224,
0.0117317,
0.00436442,
-0.00865725,
-0.0171375,
-0.00990948,
0.000404904,
0.00911332,
0.00505028,
0.00342802,
0.00279052,
0.00297629,
0.00851673,
0.0105115,
0.0100933,
0.0100133,
0.00428363,
0.000995307,
0.00613558,
-0.00376095,
-0.00296435,
-0.00150852,
0.0020623,
-0.00358051,
-0.00662434,
-0.00205333,
0.00349683,
0.00128671,
0.00426173,
0.00287339,
0.000681198,
-0.00150631,
-0.00498432,
-0.00619312,
-0.0044858,
-0.00196648,
0.00201191,
0.00388897,
-0.00216117,
-0.000441328,
-0.000175608,
0.00510918,
0.00602725,
0.00209337,
-0.00151371,
-0.000747949,
-0.00159653,
0.000148499,
0.00222207,
-6.82E-05,
0.0033114,
0.00653585,
0.0021617,
0.00151751,
-0.00364923,
-0.00702657,
-0.00359718,
-0.00177539,
-0.00236966,
0.00238836,
-0.000123221,
0.00174773,
0.00800174,
0.00294207,
-0.000808367,
0.00209107,
0.00241649,
0.00275731,
0.000524383,
0.00591281,
0.0082419,
0.00977705,
-0.000324432,
-0.00442376,
0.00767371,
0.0112079,
0.00375093,
0.0126508,
0.00262862,
-0.0123992,
-0.00136272,
-0.00293923,
-0.00175596,
-0.00121201,
-0.00163177,
-0.00819441,
0.000622373,
0.00151485,
-0.00406115,
0.00525494,
0.00583584,
-0.00215717,
-0.00950045,
-0.00923593,
-0.000878609,
-0.00255359,
-0.00390444,
0.00736721,
0.0147545,
0.00628163,
0.00606032,
0.00761687,
0.00803776,
-0.00254912,
-0.00634348,
-0.0109519,
-0.00844566,
0.00683851,
0.00981664,
0.00307721,
-0.00269994,
-0.00654456,
-0.0045735,
-0.00682067,
-0.00357708,
0.00272931,
-0.00635029,
-0.0125299,
-0.00496751,
0.000477431,
8.26E-05,
-0.00145944,
-0.00172151,
-0.00474966,
-0.00180557,
0.000475428,
-0.00260013,
-0.0019705,
-0.00135839,
-0.00125012,
0.00353179,
-0.000930928,
-0.00169347,
0.0048028,
-0.000539453,
-0.00105402,
0.000505855,
0.000253957,
0.00595542,
-0.00148807,
-0.00427839,
-0.00549322,
-0.00141355,
-0.00175206,
-0.00602626,
-0.0147246,
-0.0103725,
-0.00252031,
-0.00282202,
-0.00351193,
-0.0110648,
-0.0209507,
-0.00646896,
-0.0080767,
-0.00781087,
-0.00680349,
-0.0228542,
-0.0253757,
-0.022457,
-0.0184644,
-0.0133944,
-0.0166289,
-0.0114954,
-0.0119062,
-0.0121924,
-0.0138051,
-0.00848586,
-0.000112985,
0.000800137,
0.00348295,
0.0115007,
0.00899932,
0.00536915,
0.00546919,
0.0102741,
0.0225382,
0.0260815,
0.0312632,
0.0275665,
0.0102997,
0.00891627,
0.012089,
0.012374,
0.0125227,
0.0109166,
0.00237729,
-0.00678407,
-0.012198,
-0.017748,
-0.0182549,
-0.0140414,
-0.00979873,
-0.0134545,
-0.0161054,
-0.0127315,
-0.00624185,
-0.0048849,
-0.00460975,
0.00527008,
0.00615091,
-0.000989308,
-0.00384431,
0.00519954,
0.00397998,
0.0130572,
0.0283939,
0.0367283,
0.032728,
0.0299943,
0.0246505,
0.0278692,
0.0257393,
0.0218261,
0.0185614,
0.020156,
0.0261266,
0.0236902,
0.0277346,
0.030653,
0.0272644,
0.0229056,
0.024692,
0.0274393,
0.0274183,
0.0257536,
0.0269674,
0.0245763,
0.0279556,
0.0301352,
0.017995,
0.00916157,
-0.00188003,
-0.00866974,
-0.00717491,
-0.00193965,
-0.000582506,
-0.00570504,
-0.00777129,
-0.0113236,
-0.0128123,
-0.017911,
-0.0297032,
-0.0378398,
-0.0319707,
-0.0216495,
-0.0229018,
-0.0279635,
-0.0306879,
-0.0234706,
-0.0169929,
-0.015462,
-0.0127272,
-0.00716846,
-0.00218147,
-0.00666349,
-0.00604642,
0.000644833,
-0.00357719,
-0.00349614,
-0.00299119,
-0.00432319,
-0.00182356,
0.0028939,
0.00950981,
0.00475835,
-0.00132355,
-0.00225949,
-0.00209225,
-0.00324672,
0.00625438,
0.0160558,
0.0169347,
-0.000494087,
-0.00435006,
-0.00337174,
-0.0085635,
-0.0128054,
-0.00606482,
-0.00209801,
-0.00252436,
-0.00297583,
-0.00377758,
-0.000723734,
-0.00514401,
-0.00878724,
-0.0113319,
-0.00905855,
-0.00763367,
-0.00706034,
-0.00281077,
-0.00217099,
-0.00239427,
-0.00186723,
-0.0125706,
-0.00975123,
-0.00264027,
-0.00111716,
-0.00373439,
-0.00920726,
-0.00524787,
0.00149685,
0.00195153,
-0.00147057,
-0.00506254,
-0.00851679,
-0.00877546,
-0.00941634,
-0.0130467,
-0.0170958,
-0.018831,
-0.0250673,
-0.0303203,
-0.0313706,
-0.0267773,
-0.0303099,
-0.0549266,
-0.0617987,
-0.0633936,
-0.0694243,
-0.0727702,
-0.0719705,
-0.0720327,
-0.076503,
-0.0916737,
-0.0992335,
-0.0897661,
-0.0820073,
-0.0731638,
-0.0643206,
-0.0704737,
-0.0705265,
-0.0548667,
-0.0494794,
-0.0382701,
-0.0342699,
-0.0223489,
-0.0106782,
0.0123149,
0.0387845,
0.0615307,
0.0765886,
0.0956874,
0.120033,
0.153255,
0.205447,
0.243814,
0.258854,
0.268243,
0.294016,
0.290554,
0.286021,
0.280408,
0.248938,
0.201451,
0.190498,
0.209228,
0.248189,
0.293549,
0.290362,
0.228176,
0.151551,
0.0819003,
0.0291408,
-0.010084,
-0.0394573,
-0.0445389,
-0.0442247,
-0.0674426,
-0.146839,
-0.2144,
-0.25567,
-0.258128,
-0.248572,
-0.221097,
-0.215264,
-0.219812,
-0.226216,
-0.23824,
-0.248794,
-0.262267,
-0.262969,
-0.240539,
-0.223929,
-0.207288,
-0.187833,
-0.157589,
-0.13544,
-0.107735,
-0.0818542,
-0.0616139,
-0.0514731,
-0.0361455,
-0.00616892,
0.021218,
0.0410751,
0.0505647,
0.0547767,
0.0565327,
0.0578415,
0.0632974,
0.0616311,
0.0629296,
0.0674034,
0.073154,
0.0781157,
0.0790848,
0.0713955,
0.0663981,
0.0629773,
0.0540251,
0.0479651,
0.0402702,
0.0366051,
0.0371288,
0.0275951,
0.0167346,
0.0148939,
0.0167209,
0.0170239,
0.00721175,
0.00426123,
0.00912792,
0.0109538,
0.00972339,
0.0131891,
0.0132448,
0.00922903,
0.00468836,
0.000581031,
0.00191178,
0.00753679,
0.00498523,
0.00298651,
-0.000895112,
-0.00440158,
-0.00381757,
-0.000443598,
0.00118397,
0.00348802,
-0.000493945,
0.00137173,
0.000990813,
0.000626417,
0.00804416,
0.00495582,
-0.00378528,
-0.00863263,
-0.00780723,
-0.00292829,
0.00325226,
0.00749708,
0.00640707,
0.0122803,
0.00958074,
-0.012373,
-0.012316,
-0.000282115,
0.00220456,
0.0119731,
0.0136489,
0.00803992,
-0.00873885,
-0.00836897,
8.59E-05,
-0.00619323,
-0.0113488,
-0.00615814,
-0.00324533,
0.00790682,
0.00852478,
0.00653648,
-0.00145806,
0.00250239,
-0.00504865,
-0.0186106,
-0.00808502,
-0.0058388,
-0.00928401,
-0.00321016,
0.00137738,
0.00965602,
0.00819319,
-0.0274478,
-0.00567355,
-0.00319058,
-0.00268384,
-0.00690464,
0.00356613,
0.00396894,
-0.016053,
-0.00876039,
-0.0104021,
-0.000749299,
0.00579613,
-0.00581505,
-0.0130881,
-0.0063124,
-0.000213415,
-0.0119438,
-0.00946088,
-0.00781355,
0.00481251,
0.0132065,
-0.000593658,
-0.00842912,
-0.000913253,
-0.00151037,
0.00207891,
0.00224911,
0.00401717,
0.000586527,
-0.00173149,
-0.00601163,
-0.0018971,
0.00608072,
